922	8.43E-04	0.0055		922	0.007632978	0.013844626
921	9.03E-04	0.00553		921	0.007652408	0.01388076
920	9.33E-04	0.00559		920	0.007671906	0.013917023
919	8.55E-04	0.00559		919	0.007691471	0.013953415
918	8.26E-04	0.00559		918	0.007711103	0.013989936
917	8.66E-04	0.00566		917	0.007730804	0.014026587
916	8.06E-04	0.00568		916	0.007750573	0.014063369
915	7.62E-04	0.00568		915	0.007770411	0.014100282
914	7.72E-04	0.00572		914	0.007790318	0.014137327
913	7.35E-04	0.00577		913	0.007810294	0.014174505
912	7.47E-04	0.00578		912	0.00783034	0.014211815
911	7.18E-04	0.0058		911	0.007850456	0.014249259
910	7.28E-04	0.00582		910	0.007870642	0.014286838
909	7.35E-04	0.0058		909	0.007890898	0.014324551
908	7.69E-04	0.00586		908	0.007911225	0.0143624
907	7.61E-04	0.00594		907	0.007931673	0.014400485
906	7.92E-04	0.00601		906	0.007952232	0.014438788
905	7.96E-04	0.00604		905	0.007972864	0.014477229
904	7.62E-04	0.00606		904	0.007993568	0.014515809
903	8.51E-04	0.00607		903	0.008014345	0.01455453
902	8.67E-04	0.00616		902	0.008035196	0.01459339
901	8.12E-04	0.00618		901	0.00805612	0.014632392
900	8.31E-04	0.00618		900	0.008077118	0.014671536
899	8.38E-04	0.0062		899	0.00809819	0.014710823
898	8.29E-04	0.00625		898	0.008119338	0.014750252
897	8.13E-04	0.00627		897	0.00814056	0.014789825
896	7.51E-04	0.00629		896	0.008161857	0.014829543
895	7.50E-04	0.00639		895	0.00818323	0.014869406
894	7.63E-04	0.00642		894	0.00820468	0.014909415
893	7.10E-04	0.00645		893	0.008226205	0.014949571
892	7.16E-04	0.00653		892	0.008247807	0.014989873
891	7.76E-04	0.0065		891	0.008269487	0.015030324
890	7.57E-04	0.00656		890	0.008291243	0.015070923
889	8.05E-04	0.00658		889	0.008313218	0.015111945
888	8.89E-04	0.00658		888	0.008335289	0.015153153
887	8.91E-04	0.00663		887	0.008357439	0.015194514
886	9.47E-04	0.00665		886	0.00837967	0.015236029
885	9.23E-04	0.00677		885	0.00840198	0.015277698
884	9.58E-04	0.00676		884	0.008424372	0.015319522
883	9.40E-04	0.00677		883	0.008446844	0.015361502
882	9.55E-04	0.00681		882	0.008469398	0.015403639
881	9.46E-04	0.00688		881	0.008492033	0.015445933
880	8.99E-04	0.00685		880	0.008514751	0.015488385
879	9.19E-04	0.00699		879	0.008537551	0.015530995
878	8.68E-04	0.00692		878	0.008560434	0.015573765
877	7.48E-04	0.00702		877	0.0085834	0.015616696
876	7.95E-04	0.00695		876	0.008606451	0.015659788
875	7.41E-04	0.00707		875	0.008629585	0.015703041
874	6.73E-04	0.007		874	0.008652803	0.015746457
873	6.66E-04	0.00722		873	0.008676107	0.015790037
872	6.64E-04	0.00717		872	0.008699588	0.015833965
871	7.39E-04	0.00729		871	0.008723225	0.0158782
870	7.20E-04	0.00738		870	0.008746949	0.015922602
869	7.28E-04	0.00736		869	0.008770761	0.015967174
868	8.43E-04	0.00737		868	0.008794661	0.016011915
867	8.80E-04	0.00742		867	0.008818649	0.016056827
866	8.23E-04	0.00744		866	0.008842727	0.01610191
865	8.29E-04	0.00762		865	0.008866893	0.016147166
864	8.43E-04	0.00753		864	0.008891149	0.016192595
863	8.61E-04	0.00761		863	0.008915495	0.016238198
862	8.22E-04	0.00767		862	0.008939932	0.016283975
861	8.12E-04	0.00778		861	0.008964459	0.016329929
860	8.50E-04	0.00768		860	0.008989078	0.016376058
859	8.26E-04	0.00783		859	0.009013789	0.016422366
858	8.63E-04	0.00784		858	0.009038592	0.016468851
857	8.10E-04	0.00801		857	0.009063487	0.016515516
856	7.78E-04	0.00799		856	0.009088476	0.01656236
855	7.50E-04	0.00803		855	0.009113688	0.016609638
854	8.53E-04	0.00807		854	0.00913909	0.016657283
853	8.68E-04	0.0082		853	0.009164587	0.016705115
852	8.44E-04	0.00821		852	0.009190181	0.016753133
851	8.65E-04	0.00825		851	0.009215872	0.016801339
850	8.43E-04	0.00822		850	0.009241661	0.016849733
849	7.90E-04	0.00842		849	0.009267547	0.016898318
848	8.10E-04	0.00845		848	0.009293532	0.016947093
847	8.17E-04	0.00855		847	0.009319616	0.016996059
846	8.58E-04	0.00855		846	0.009345799	0.017045219
845	8.14E-04	0.00854		845	0.009372082	0.017094572
844	8.58E-04	0.00867		844	0.009398466	0.017144119
843	8.01E-04	0.00872		843	0.00942495	0.017193862
842	8.49E-04	0.00877		842	0.009451535	0.017243801
841	8.82E-04	0.00884		841	0.009478222	0.017293938
840	8.55E-04	0.00887		840	0.009505012	0.017344274
839	8.67E-04	0.00893		839	0.009531904	0.017394809
838	8.64E-04	0.00897		838	0.009559154	0.017446035
837	8.54E-04	0.00906		837	0.009586529	0.017497503
836	8.34E-04	0.00912		836	0.009614011	0.017549179
835	8.48E-04	0.00924		835	0.009641599	0.017601061
834	8.21E-04	0.00925		834	0.009669295	0.017653153
833	8.04E-04	0.00928		833	0.009697098	0.017705455
832	8.26E-04	0.00936		832	0.009725011	0.017757967
831	8.43E-04	0.0094		831	0.009753032	0.017810692
830	9.10E-04	0.0095		830	0.009781163	0.017863629
829	9.80E-04	0.00944		829	0.009809403	0.017916781
828	9.95E-04	0.00951		828	0.009837755	0.017970148
827	0.00101	0.00954		827	0.009866217	0.018023732
